scenario,topology_model,node_count,controller_budget,trial,algorithm,avg_latency,runtime_ms,iterations_budget,iterations_to_converge,topology_seed,trial_seed,controllers
barabasi_albert_n20_k5,barabasi_albert,20,5,1,genetic,3.323020435783178,147.50089996960014,50,26,2036,20187,n1;n10;n2;n3;n4
barabasi_albert_n20_k5,barabasi_albert,20,5,1,bandit_rl,3.608362239924574,400.83430003141984,300,64,2036,20187,n2;n4;n5;n7;n8
barabasi_albert_n20_k5,barabasi_albert,20,5,2,random,5.2767054924708825,0.028300040867179632,1,1,2036,20318,n12;n16;n18;n7;n6
barabasi_albert_n20_k5,barabasi_albert,20,5,2,greedy_k_center,4.514205625643053,0.19920000340789557,1,1,2036,20318,n0;n12;n19;n14;n13
barabasi_albert_n20_k5,barabasi_albert,20,5,2,kmeans,4.43427283046042,20.97210002830252,1,1,2036,20318,n12;n2;n7;n10;n16
barabasi_albert_n20_k5,barabasi_albert,20,5,2,genetic,3.2405971652316956,143.09769996907562,50,31,2036,20318,n10;n2;n3;n4;n6
barabasi_albert_n20_k5,barabasi_albert,20,5,2,bandit_rl,3.5244556590375367,461.80519997142255,300,30,2036,20318,n1;n11;n14;n4;n8
barabasi_albert_n20_k5,barabasi_albert,20,5,3,random,5.34276979019378,0.03160000778734684,1,1,2036,20449,n18;n11;n16;n15;n14
barabasi_albert_n20_k5,barabasi_albert,20,5,3,greedy_k_center,4.514205625643053,0.22369995713233948,1,1,2036,20449,n0;n12;n19;n14;n13
barabasi_albert_n20_k5,barabasi_albert,20,5,3,kmeans,4.708793396668296,29.221199976745993,1,1,2036,20449,n16;n0;n11;n7;n10
barabasi_albert_n20_k5,barabasi_albert,20,5,3,genetic,3.2405971652316956,174.31810003472492,50,39,2036,20449,n10;n2;n3;n4;n6
barabasi_albert_n20_k5,barabasi_albert,20,5,3,bandit_rl,3.323020435783178,420.2023000107147,300,50,2036,20449,n1;n10;n2;n3;n4
barabasi_albert_n20_k5,barabasi_albert,20,5,4,random,4.2209130827819425,0.028499984182417393,1,1,2036,20580,n5;n19;n16;n10;n4
barabasi_albert_n20_k5,barabasi_albert,20,5,4,greedy_k_center,4.514205625643053,0.20050001330673695,1,1,2036,20580,n0;n12;n19;n14;n13
barabasi_albert_n20_k5,barabasi_albert,20,5,4,kmeans,4.708793396668296,22.636299952864647,1,1,2036,20580,n16;n0;n11;n10;n7
barabasi_albert_n20_k5,barabasi_albert,20,5,4,genetic,3.215670441680848,151.0124999913387,50,42,2036,20580,n10;n2;n4;n6;n8
barabasi_albert_n20_k5,barabasi_albert,20,5,4,bandit_rl,3.454175272650827,537.4901000177488,300,66,2036,20580,n1;n10;n19;n3;n4
barabasi_albert_n20_k5,barabasi_albert,20,5,5,random,5.185089035430549,0.031200004741549492,1,1,2036,20711,n12;n16;n9;n13;n4
barabasi_albert_n20_k5,barabasi_albert,20,5,5,greedy_k_center,4.514205625643053,0.21470000501722097,1,1,2036,20711,n0;n12;n19;n14;n13
