topology_model,node_count,controller_budget,algorithm,avg_latency_mean,avg_latency_std,runtime_ms_mean,runtime_ms_std,iterations_budget_mean,iterations_to_converge_mean,latency_runtime_product,latency_gain_vs_random_pct,efficiency_score,efficiency_rank,is_pareto_optimal
waxman,20,5,bandit_rl,1.6883014973530064,0.028046573372030235,144.89742000005208,3.236949127158747,300.0,37.6,244.63053114867537,35.51578730116042,0.5609918398253079,4,False
waxman,20,5,greedy_k_center,2.0539171014124666,0.0,0.15457999834325165,0.0058178163619221615,1.0,1.0,0.3174945021335153,21.551199568963817,0.21918437973582441,1,True
waxman,20,5,random,2.618162534197131,0.1547735180751614,0.028840001323260367,0.0028368963114173487,1.0,1.0,0.07550781095075597,0.0,0.46221524740448644,3,True
waxman,20,5,kmeans,2.705731127060022,0.0,21.786159998737276,3.1698375280902362,1.0,1.0,58.94749124769338,-3.344658389962965,0.5750933017967214,5,False
waxman,50,3,genetic,7.4149688862008505,0.07907620998559138,167.14648000197485,18.04352199659021,50.0,22.0,1239.3859486526362,38.14685640642586,0.09221965833008877,1,True
waxman,50,3,bandit_rl,8.493705874689017,0.6008690806298895,906.1013199971057,72.18814857253501,300.0,25.8,7696.158104722889,29.14840005783223,0.5739606589400699,5,False
waxman,50,3,random,11.988022686321774,1.5328115485523426,0.0315999990561977,0.007137574851298586,1.0,1.0,0.3788215055734447,0.0,0.31353895901850254,2,True
waxman,50,3,greedy_k_center,12.335806809449934,0.0,0.19306000613141805,0.010645326339329322,1.0,1.0,2.381550938268393,-2.9010966381051264,0.33747292781169375,3,False
waxman,50,3,kmeans,14.707609351737158,0.0,18.94198000372853,2.7002191208998285,1.0,1.0,278.591242243256,-22.68586518874717,0.5104353890143868,4,False
waxman,50,5,genetic,6.236646677410435,0.08191139803675661,208.43172000313643,5.5514554745816405,50.0,35.6,1299.914994024503,42.73855750002045,0.12264593211377069,1,True
waxman,50,5,bandit_rl,6.957095636911147,0.31795180670170403,849.638619995676,16.67013566833833,300.0,38.4,5911.017136123125,36.123793380378274,0.5773863755186287,5,False
waxman,50,5,greedy_k_center,8.57951607806007,0.0,0.3411000012420118,0.019382081658226063,1.0,1.0,2.9264729448821503,21.227625678889186,0.25184057131486465,2,True
waxman,50,5,kmeans,9.687080808573594,2.334011580488029,18.716919995495118,1.1982709459689134,1.0,1.0,181.31231648396812,11.058578527153012,0.38162291757714795,3,False
waxman,50,5,random,10.89152910776333,3.718745410995039,0.029520000680349767,0.005337321606135047,1.0,1.0,0.32151794667122274,0.0,0.5,4,True
waxman,100,3,genetic,6.162103270960481,0.045739025659065215,315.87388000043575,55.07346880652755,50.0,42.4,1946.4474691616635,25.074869872065914,0.01640209411626196,1,True
waxman,100,3,bandit_rl,6.1702200707819745,0.0,9628.1977799983,105.30777036313022,300.0,60.8,59408.099187603955,24.97617754963864,0.5019679528334706,5,False
waxman,100,3,greedy_k_center,7.824257047080836,0.0,0.5108999990625307,0.041198121866065564,1.0,1.0,3.9974129180185987,4.864710695515276,0.4030212845900706,2,True
waxman,100,3,kmeans,8.104471756961901,0.0,18.352620003861375,2.4740830686873774,1.0,1.0,148.73829048754854,1.4575747423510892,0.47188707714129446,3,False
waxman,100,3,random,8.224347772821664,0.6268545006171271,0.02964000159408897,0.004557737602522767,1.0,1.0,0.24376968109677621,0.0,0.5,4,True
